key,item,english,translation,notes
cr_whats_new_beta_8,6,"Family Sharing now lists cloud-published dashboards so they can be imported, reshared, or deleted after a reinstall.",,needs translation
cr_whats_new_beta_7,1,Automatic room import now skips built-in helper controls while retaining genuine extra controls.,,needs translation
cr_whats_new_beta_7,2,Climate devices from different integrations are no longer merged into one control.,,needs translation
cr_whats_new_beta_7,3,"Climate-device icons now match air conditioners, humidifiers, dehumidifiers, and air purifiers.",,needs translation
cr_whats_new_beta_7,4,Air-purifier and humidifier icons pulse gently instead of spinning.,,needs translation
cr_whats_new_beta_7,5,Door locks now use closed-door and open-door icons.,,needs translation
cr_whats_new_beta_7,6,Multi-device header badges can be reordered to choose their leading entity.,,needs translation
cr_whats_new_beta_7,7,Animated icon effects are enabled by default on new installations.,,needs translation
cr_whats_new_beta_7,8,Buttons and badges can display an entity attribute and optional unit instead of its state.,,needs translation
cr_whats_new_beta_7,9,"Dashboards can now be copied with all rooms, widgets, and page settings.",,needs translation
cr_whats_new_beta_7,10,"Family Sharing now combines parental controls, dashboard sharing, and per-user permissions.",,needs translation
cr_whats_new_beta_7,11,Shared dashboards update automatically while keeping allowed local visual changes.,,needs translation
cr_whats_new_beta_7,12,Non-admin family members can use automatic per-room Adaptive Lighting controls when the HKI 7 Cloud component is installed.,,needs translation; don't translate HKI 7 Cloud
cr_whats_new_beta_7,13,Fixed unreadable header and pull-down labels in light mode and with custom appearances.,,needs translation
cr_whats_new_beta_7,14,About now provides What’s new and Full changelog buttons.,,needs translation
cr_whats_new_beta_7,15,Fixed the Unable to connect screen so it appears reliably when Home Assistant cannot be reached.,,needs translation; don't translate Home Assistant
cr_whats_new_beta_6,1,Fixed edit-mode action bars overlapping Android three-button navigation.,,needs translation
cr_whats_new_beta_6,2,The Backup and Restore screen now shows when each automatic cloud backup last ran.,,needs translation
cr_whats_new_beta_6,3,Each cloud backup now has a Back up now button.,,needs translation
cr_whats_new_beta_6,4,Fixed the oversized app icon after the themed-icon update.,,needs translation
cr_whats_new_beta_4_to_5,1,The Backup and Restore screen now shows when each automatic cloud backup last ran.,,needs translation
cr_whats_new_beta_4_to_5,2,Each cloud backup now has a Back up now button.,,needs translation
cr_whats_new_beta_4_to_5,3,Fixed the oversized app icon after the themed-icon update.,,needs translation
cr_whats_new_beta_3,1,"Added Simple Icons, Tabler, and Phosphor icon packs alongside Material Design Icons.",,needs translation
cr_whats_new_beta_3,2,"Added animated entity icons that glow, spin, or pulse while active.",,needs translation
cr_whats_new_beta_3,3,Added family dashboard sharing for admins.*,,needs translation
cr_whats_new_beta_3,4,Added parental controls that can hide selected views and rooms for specific people.*,,needs translation
cr_whats_new_beta_3,5,Added automatic daily backup to your own Home Assistant.*,,needs translation; don't translate Home Assistant
cr_whats_new_beta_3,6,Media-source icons are colored and can open the installed source app.,,needs translation
cr_whats_new_beta_3,7,New iFrame widget for embedding web pages.,,needs translation
cr_whats_new_beta_3,8,Energy views now show negative values while exporting power.,,needs translation
cr_whats_new_beta_3,9,Fixed onboarding completing when switching away before finishing.,,needs translation
cr_whats_new_beta_3,10,Fixed the thermostat-dial mode button overlapping nearby items.,,needs translation
cr_whats_new_beta_3,11,Many smaller bug fixes.,,needs translation
cr_whats_new_beta_3,12,* HKI 7 Cloud Component integration required.,,needs translation; don't translate HKI 7 Cloud
cr_whats_new_beta_2,1,"Improved layouts on short and narrow displays, with a single-column fallback throughout the app.",,needs translation
cr_whats_new_beta_2,2,Dialog headers use two rows on narrow screens so titles are no longer cut off.,,needs translation
cr_whats_new_beta_2,3,Fixed Adaptive Lighting sliders overlapping other elements.,,needs translation
cr_whats_new_beta_2,4,Navigation bars now indicate when more items are available off-screen.,,needs translation
cr_whats_new_beta_2,5,Fixed cameras ignoring the screen-orientation lock.,,needs translation
cr_whats_new_beta_2,6,Fixed zoom in camera dialogs and fullscreen cameras.,,needs translation
global_search_browse_entities,one,Browse %1$d entity on this device,Pregledajte %1$d entitet na ovom uređaju,app fills in %1$d — keep them
global_search_browse_entities,other,Browse %1$d entities on this device,Pregledajte %1$d entiteta na ovom uređaju,app fills in %1$d — keep them
global_search_browse_entities,few,,Pregledajte %1$d entiteta na ovom uređaju,
global_search_entity_count,one,%1$d entity,%1$d entitet,app fills in %1$d — keep them
global_search_entity_count,other,%1$d entities,%1$d entiteta,app fills in %1$d — keep them
global_search_entity_count,few,,%1$d entiteta,
rooms_count,one,%1$d room,%1$d soba,app fills in %1$d — keep them
rooms_count,other,%1$d rooms,%1$d soba,app fills in %1$d — keep them
rooms_count,few,,%1$d soba,
core_system,,System,sustav,
core_greeting_morning,,Good Morning,Dobro jutro,
core_greeting_afternoon,,Good Afternoon,Dobar dan,
core_greeting_evening,,Good Evening,Dobra večer,
core_greeting_night,,Good Night,Laku noć,
core_last_seen_just_now,,Last seen just now,Zadnji put viđen,
core_no_media_playing,,No media is playing,Nijedan medij se ne reproducira,
core_media_players_playing,one,%1$d media player is playing,Reproducira se %1$d media player,app fills in %1$d — keep them
core_media_players_playing,other,%1$d media players are playing,%1$d reproducira medije,app fills in %1$d — keep them
core_media_players_playing,few,,%1$d reproducira medije,
core_last_seen_minutes,one,Last seen %1$d minute ago,Zadnji put viđen prije %1$d minute,app fills in %1$d — keep them
core_last_seen_minutes,other,Last seen %1$d minutes ago,Zadnji put viđen prije %1$d minuta,app fills in %1$d — keep them
core_last_seen_minutes,few,,Zadnji put viđen prije %1$d minuta,
core_last_seen_hours,one,Last seen %1$d hour ago,Zadnji put viđen prije %1$d sat,app fills in %1$d — keep them
core_last_seen_hours,other,Last seen %1$d hours ago,Zadnji put viđen prije %1$d sati,app fills in %1$d — keep them
core_last_seen_hours,few,,Zadnji put viđen prije %1$d sati,
core_last_seen_days,one,Last seen %1$d day ago,Zadnji put viđen prije %1$d dan,app fills in %1$d — keep them
core_last_seen_days,other,Last seen %1$d days ago,Zadnji put viđen prije %1$d dana,app fills in %1$d — keep them
core_last_seen_days,few,,Zadnji put viđen prije %1$d dana,
core_last_seen_weeks,one,Last seen %1$d week ago,Zadnji put viđen prije %1$d tjedan dana,app fills in %1$d — keep them
core_last_seen_weeks,other,Last seen %1$d weeks ago,Zadnji put viđen prije %1$d tjedana,app fills in %1$d — keep them
core_last_seen_weeks,few,,Zadnji put viđen prije %1$d tjedana,
dlg_1_advanced_shorthand_block_kept_unchanged,,1 advanced shorthand block (kept unchanged),1 napredni stenografski blok (zadržan nepromijenjen),
dlg_24_hour_format,,24-Hour Format,24-satni format,
dlg_action_count,,%1$s action,%1$s akcija,app fills in %1$s — keep them
dlg_action,,Action,Akcijski,
dlg_action_data,,Action data,Akcijski podaci,
dlg_action_data_object,,Action data object,Objekt podataka o akciji,
dlg_action_details,,Action details,Detalji akcije,
dlg_adapt_now,,Adapt now,Prilagodi se sada,
dlg_adaptive_lighting,,Adaptive Lighting,Prilagodljiva rasvjeta,
dlg_adaptive_lighting_is_unavailable,,Adaptive Lighting is unavailable,Adaptivno osvjetljenje nije dostupno,
dlg_add_4_10_entity_buttons_to_this_dialog_s,,Add 4–10 entity buttons to this dialog's nav bar.,Dodajte 4–10 gumba entiteta na navigacijsku traku ovog dijaloškog okvira.,
dlg_add,,Add,Dodati,
dlg_add_at_least_one_step,,Add at least one step,Dodajte barem jedan korak,
dlg_add_button,,Add button,Dodaj gumb,
dlg_add_custom_buttons,,Add Custom Buttons,Dodajte prilagođene gumbe,
dlg_add_more_for_a_full_row,,Add %1$s more for a full row.,Dodajte još %1$s za cijeli red.,app fills in %1$s — keep them
dlg_add_to,,Add to %1$s,Dodaj u %1$s,app fills in %1$s — keep them
dlg_advanced,,Advanced,Napredno,
dlg_advanced_action_data_json,,Advanced action data (JSON),Podaci o naprednim radnjama (JSON),
dlg_advanced_shorthand_blocks_kept_unchanged,,%1$s advanced shorthand blocks (kept unchanged),%1$s napredni stenografski blokovi (zadržano nepromijenjeno),app fills in %1$s — keep them
dlg_alarm_entities,,Alarm entities,Entiteti alarma,
dlg_alarm_pending,,Alarm pending,Alarm na čekanju,
dlg_alignment,,Alignment,Poravnanje,
dlg_always,,Always,Uvijek,
dlg_any_state,,Any state,Bilo koja država,
dlg_appearance,,Appearance,Izgled,
dlg_apply,,Apply,primijeniti,
dlg_aspect_ratio,,Aspect ratio,Omjer slike,
dlg_astronomical_tap_or_swipe,,Astronomical · tap or swipe,Astronomski · dodirnite ili prijeđite prstom,
dlg_auto,,Auto,Auto,
dlg_auto_none,,Auto / none,Automatski / ništa,
dlg_auto_scan,,Auto-scan,Automatsko skeniranje,
dlg_automation,,Automation,Automatizacija,
dlg_back,,Back,Nazad,
dlg_backspace,,Backspace,Backspace,
dlg_badge_bar_layout,,Badge bar layout,Izgled trake znački,
dlg_batt,,Batt,Batt,
dlg_battery_value,,Battery: %1$s,Baterija: %1$s,app fills in %1$s — keep them
dlg_built_in,,Built-in,Ugrađeni,
dlg_cancel,,Cancel,Otkazati,
dlg_cancel_arming,,Cancel arming,Otkaži uključivanje,
dlg_change,,Change,Promijeniti,
dlg_choose_a_side_when_the_badge_bar_is_split,,Choose a side when the badge bar is split,Odaberite stranu kada je traka značke podijeljena,
dlg_choose_a_state,,Choose a state,Odaberite državu,
dlg_condition,,Condition,Stanje,
dlg_condition_is,,Is,Je,
dlg_condition_is_not,,Is not,Nije,
dlg_condition_state,,State,Stanje,
dlg_vis_and,,AND,I,
dlg_vis_conditional,,Conditional,uvjetno,
dlg_vis_entity_state,,Entity state,Država entiteta,
dlg_vis_person,,Person,Osoba,
dlg_visible,,Visible,Vidljivo,
dlg_choose_person,,Choose person,Odaberite osobu,
dlg_person_condition_hint,,Matches the signed-in Home Assistant user. This rule travels with a shared dashboard.,Odgovara prijavljenom korisniku Home Assistant. Ovo pravilo putuje s zajedničkom nadzornom pločom.,don't translate Home Assistant
dlg_person_requires_hki7_cloud,,Person visibility requires the HKI 7 Cloud component. Install it to select Home Assistant users here.,Vidljivost osobe zahtijeva komponentu HKI 7 Cloud. Instalirajte ga kako biste ovdje odabrali Home Assistant korisnika.,"don't translate HKI 7 Cloud, Home Assistant"
dlg_vis_match,,Match,Podudaranje,
dlg_vis_match_all,,All rules,Sva pravila,
dlg_vis_match_any,,Any rule,Bilo koje pravilo,
dlg_vis_or,,OR,ILI,
dlg_vis_time_schedule,,Time schedule,Vremenski raspored,
dlg_choose_a_visual_home_assistant_block,,Choose a visual Home Assistant block,Odaberite vizualni Home Assistant blok,don't translate Home Assistant
dlg_choose_action,,Choose action,Odaberite akciju,
dlg_choose_an_action,,Choose an action,Odaberite radnju,
dlg_choose_an_entity,,Choose an entity,Odaberite entitet,
dlg_choose_an_entity_first,,Choose an entity first,Najprije odaberite entitet,
dlg_choose_entity,,Choose entity,Odaberite entitet,
dlg_choose_the_home_assistant_entities_that_drive_this_room,,Choose the Home Assistant entities that drive this room's live indicators. Indicators only appear while they are active.,Odaberite Home Assistant entitete koji pokreću indikatore uživo ove sobe. Indikatori se pojavljuju samo dok su aktivni.,don't translate Home Assistant
dlg_choose_the_profile_for_this_light,,Choose the profile for this light,Odaberite profil za ovo svjetlo,
dlg_choose_what_this_action_should_control,,Choose what this action should control,Odaberite što ova radnja treba kontrolirati,
dlg_choose_what_this_badge_summarizes,,Choose what this badge summarizes,Odaberite što ova značka sažima,
dlg_choose_what_this_header_pill_shows,,Choose what this header pill shows,Odaberite što ova tabla prikazuje,
dlg_clear,,Clear,Jasan,
dlg_clear_rooms_view,,Clear rooms view?,Pogled čistih soba?,
dlg_climate_dialog_control,,Climate dialog control,Dijaloška kontrola klime,
dlg_climate_sources_take_priority_and_use_their_current_temper,,Climate sources take priority and use their current_temperature and current_humidity values. ,Izvori klime imaju prioritet i koriste svoje vrijednosti trenutne_temperature i trenutne_vlažnosti.,keep the space at the start/end
dlg_climate_summary,,Climate summary,Klimatski sažetak,
dlg_close,,Close,Zatvoriti,
dlg_confirm,,Confirm,Potvrdi,
dlg_controls_light_in_this_profile,,Controls %1$s light%2$s in this profile.,Kontrolira %1$s svjetlo%2$s u ovom profilu.,app fills in %1$s %2$s — keep them
dlg_countdown_timer,,Countdown timer,Odbrojavanje vremena,
dlg_create_a_flow,,Create a flow,Stvorite tijek,
dlg_current,,Current %1$s%%,Trenutačni %1$s%%,app fills in %1$s — keep them
dlg_current_weather,,Current weather,Trenutno vrijeme,
dlg_custom,,Custom,Običaj,
dlg_custom_buttons,,Custom buttons,Prilagođeni gumbi,
dlg_custom_value,,Custom %1$s,Prilagođeno %1$s,app fills in %1$s — keep them
dlg_custom_name,,Custom name,Prilagođeno ime,
dlg_custom_seconds,,Custom seconds,Prilagođene sekunde,
dlg_custom_state,,Custom state...,Prilagođeno stanje...,
dlg_date,,Date,Datum,
dlg_day_to,,%1$s day%2$s to %3$s,%1$s dan%2$s do %3$s,app fills in %1$s %2$s %3$s — keep them
dlg_delete_automation,,Delete automation?,Izbrisati automatizaciju?,
dlg_delete,,Delete,Izbrisati,
dlg_description,,Description,Opis,
dlg_details,,Details,pojedinosti,
dlg_device_value,,Device: %1$s,Uređaj: %1$s,app fills in %1$s — keep them
dlg_device,,Device,Uređaj,
dlg_direction,,Direction —,smjer —,
dlg_display,,Display,Prikaz,
dlg_display_linked_entities_and_dialog_layout,,"Display, linked entities, and dialog layout","Prikaz, povezani entiteti i izgled dijaloškog okvira",
dlg_display_mode,,Display mode,Način prikaza,
dlg_display_order,,Display order,Redoslijed prikaza,
dlg_done,,Done,Gotovo,
dlg_door_sensors,,Door sensors,Senzori za vrata,
dlg_edit,,Edit,Uredi,
dlg_empty_bin,,Empty bin: %1$s,Prazni spremnik: %1$s,app fills in %1$s — keep them
dlg_end,,End: %1$s,Kraj: %1$s,app fills in %1$s — keep them
dlg_enter_a_valid_json_object,,Enter a valid JSON object,Unesite važeći JSON objekt,
dlg_enter_code,,Enter code,Unesite kod,
dlg_enter_the_same_data_object_home_assistant_shows_in,,Enter the same data object Home Assistant shows in YAML. JSON is used here so values keep their exact type.,Unesite isti podatkovni objekt Home Assistant prikazan u YAML-u. Ovdje se koristi JSON tako da vrijednosti zadržavaju svoju točnu vrstu.,don't translate Home Assistant
dlg_entities_count,,Entities (%1$s),Entiteti (%1$s),app fills in %1$s — keep them
dlg_entities_appearance_and_interactions,,"Entities, appearance, and interactions","Entiteti, izgled i interakcije",
dlg_entities,,Entities,Entiteti,
dlg_entities_that_signal_activity_or_safety_states,,Entities that signal activity or safety states,Entiteti koji signaliziraju aktivnost ili sigurnosna stanja,
dlg_entity_integrations,,Entity integrations,Integracije entiteta,
dlg_entity_name,,Entity name,Naziv entiteta,
dlg_entity_picture,,Entity picture,Slika entiteta,
dlg_event,,Event,Događaj,
dlg_exact_text_or_number_reported_by_home_assistant,,Exact text or number reported by Home Assistant,Točan tekst ili broj prijavio Home Assistant,don't translate Home Assistant
dlg_exit_full_screen,,Exit full screen,Izađi iz cijelog zaslona,
dlg_floor,,Floor,Kat,
dlg_floor_assignment,,Floor assignment,Dodjela katova,
dlg_flows,,Flows,Tokovi,
dlg_forecast,,Forecast,Prognoza,
dlg_forget_selection,,Forget selection,Zaboravite odabir,
dlg_forward,,Forward,Naprijed,
dlg_from,,From %1$s,Od %1$s,app fills in %1$s — keep them
dlg_from_state,,From state,Od države,
dlg_full_day_name,,Full Day Name,Ime punog dana,
dlg_group_light_paused_for_manual_control,,%1$s group light%2$s paused for manual control.,%1$s grupno svjetlo%2$s pauzirano za ručno upravljanje.,app fills in %1$s %2$s — keep them
dlg_header_appearance,,Header appearance,Izgled zaglavlja,
dlg_header_custom_color_rrggbb,,Header custom color (#RRGGBB),Prilagođena boja zaglavlja (#RRGGBB),
dlg_header_pill,,Header pill,Pilula za glavu,
dlg_hidden,,Hidden,Skriven,
dlg_hidden_during,,Hidden during,Skriveno tijekom,
dlg_hide_this_badge_or_schedule_when_it_appears,,"Hide this badge, or schedule when it appears",Sakrij ovu značku ili zakaži kada se pojavi,
dlg_https,,https://…,https://…,
dlg_humidity,,Humidity,Vlažnost,
dlg_icon,,Icon,Ikona,
dlg_icon_animation,,Icon animation,Animacija ikone,
dlg_icon_value,,Icon: %1$s,Ikona: %1$s,app fills in %1$s — keep them
dlg_identity,,Identity,Identitet,
dlg_identity_presentation_indicators_and_maintenance,,"Identity, presentation, indicators, and maintenance","Identitet, prezentacija, pokazatelji i održavanje",
dlg_import_only_rooms_that_have_not_been_edited_or,,"Import only rooms that have not been edited, or rebuild everything. Rebuilding removes all edited rooms and floors before importing them from scratch.",Uvezite samo sobe koje nisu uređene ili ponovno izgradite sve. Ponovnom izgradnjom uklanjaju se sve uređene sobe i katovi prije nego što se uvezu ispočetka.,
dlg_import_unedited,,Import unedited,Uvezi neuređeno,
dlg_interactions,,Interactions,Interakcije,
dlg_is,, is,je,keep the space at the start/end
dlg_items,,%1$s items,%1$s stavke,app fills in %1$s — keep them
dlg_last_run,,Last run %1$s,Zadnje izvođenje %1$s,app fills in %1$s — keep them
dlg_left,,Left,Lijevo,
dlg_left_side_overflows_right,,Left side overflows right,Lijeva strana prelijeva se u desnu,
dlg_live,,Live,Živjeti,
dlg_live_uppercase,,LIVE,ŽIVJETI,
dlg_live_indicators,,Live indicators,Indikatori uživo,
dlg_loading_actions,,Loading actions…,Učitavanje radnji...,
dlg_lunar_phase,,Lunar phase,Mjesečeva faza,
dlg_map,,Map,Karta,
dlg_map_value,,Map: %1$s,Karta: %1$s,app fills in %1$s — keep them
dlg_media,,Media,Mediji,
dlg_media_browsing_isn_t_available_for_this_player,,Media browsing isn't available for this player.,Pregledavanje medija nije dostupno za ovaj player.,
dlg_media_library,,Media library,Medijateka,
dlg_media_players,,Media players,Media playeri,
dlg_meteorological_tap_or_swipe,,Meteorological · tap or swipe,Meteorološki · dodirnite ili prijeđite prstom,
dlg_mm,,%1$s mm,%1$s mm,app fills in %1$s — keep them
dlg_modes,,Modes,Načini rada,
dlg_moon,,Moon,Mjesec,
dlg_move_down,,Move down,Pomakni se dolje,
dlg_move_up,,Move up,Pomakni se gore,
dlg_multiple_climate_values_are_averaged_separate_sensor_value,,Multiple climate values are averaged. Separate sensor values are averaged only when no climate source is selected.,Višestruke klimatske vrijednosti su prosječne. Odvojene vrijednosti senzora su prosječne samo kada nije odabran nijedan izvor klime.,
dlg_name,,Name,Ime,
dlg_name_and_icon_used_throughout_the_app,,Name and icon used throughout the app,Naziv i ikona koji se koriste u cijeloj aplikaciji,
dlg_name_optional,,Name (optional),Ime (nije obavezno),
dlg_native_home_assistant_automations_always_in_sync,,"Native Home Assistant automations, always in sync","Izvorne Home Assistant automatizacije, uvijek sinkronizirane",don't translate Home Assistant
dlg_never_triggered,,Never triggered,Nikada pokrenut,
dlg_new_flow,,New flow,Novi tok,
dlg_next_camera,,Next camera,Sljedeća kamera,
dlg_no_conditions_this_flow_always_continues,,No conditions — this flow always continues,Bez uvjeta — ovaj tijek se uvijek nastavlja,
dlg_no_door_sensor,,No door sensor,Nema senzora za vrata,
dlg_no_forecast_available,,No forecast available,Prognoza nije dostupna,
dlg_no_matching_automations,,No matching automations,Nema odgovarajućih automatizacija,
dlg_no_native_home_assistant_automations_found,,No native Home Assistant automations found,Nije pronađena izvorna Home Assistant automatizacija,don't translate Home Assistant
dlg_no_profile_available,,No profile available,Nema dostupnog profila,
dlg_no_stream_available,,No stream available,Nema dostupnog streama,
dlg_no_supported_alarm_modes_reported_by_this_entity,,No supported alarm modes reported by this entity,Ovaj entitet nije prijavio nijedan podržani način alarma,
dlg_no_target,,No target,Nema cilja,
dlg_none,,None,Nijedan,
dlg_none_timer_follows_the_completion_time_only,,None — timer follows the completion time only,Ništa — mjerač vremena prati samo vrijeme završetka,
dlg_not_loaded_by_home_assistant,,Not loaded by Home Assistant,Nije učitao Home Assistant,don't translate Home Assistant
dlg_nothing_here,,Nothing here.,Ništa ovdje.,
dlg_off_uppercase,,OFF,ISKLJUČENO,
dlg_off,,Off,Isključeno,
dlg_on_uppercase,,ON,NA,
dlg_on,,On,Na,
dlg_percent_on,,%1$s%% • ON,%1$s%% • UKLJUČENO,app fills in %1$s — keep them
dlg_open_camera_full_screen,,Open camera full screen,Otvori kameru preko cijelog zaslona,
dlg_open,,Open,Otvoriti,
dlg_optional_controls_and_sensors_for_richer_dialogs,,Optional controls and sensors for richer dialogs,Izborne kontrole i senzori za bogatije dijaloge,
dlg_optional_fields_passed_to_home_assistant,,Optional fields passed to Home Assistant,Neobavezna polja proslijeđena u Home Assistant,don't translate Home Assistant
dlg_optional_label_shown_when_name_is_enabled_above,,"Optional label shown when ""Name"" is enabled above","Izborna oznaka prikazana kada je ""Naziv"" omogućen gore",
dlg_oscillate,,Oscillate,Oscilirati,
dlg_pause,,Pause,Pauza,
dlg_pause_adaptation,,Pause adaptation,Pauzirajte prilagodbu,
dlg_pending_timer,,Pending timer,Odbrojavanje na čekanju,
dlg_pick_a_source_device_or_fine_tune_individual_roles,,Pick a source device or fine-tune individual roles,Odaberite izvorni uređaj ili fino podesite pojedinačne uloge,
dlg_place_this_room_in_the_correct_floor_group,,Place this room in the correct floor group,Smjestite ovu sobu u odgovarajuću skupinu katova,
dlg_placement,,Placement,Plasman,
dlg_players_summarized_by_the_room_header_and_card,,Players summarized by the room header and card,Igrači sažeti prema zaglavlju sobe i kartici,
dlg_please_wait,,Please wait…,Molimo pričekajte…,
dlg_precipitation,,Precipitation,Taloženje,
dlg_presets_uppercase,,PRESETS,PRETHODNE POSTAVKE,
dlg_presets,,Presets,Unaprijed postavljene postavke,
dlg_previous_camera,,Previous camera,Prethodna kamera,
dlg_profile,,Profile,Profil,
dlg_profile_switches_affect_every_light_assigned_to,,Profile switches affect every light assigned to %1$s.,Prekidači profila utječu na svako svjetlo dodijeljeno %1$s.,app fills in %1$s — keep them
dlg_rain,,Rain,Kiša,
dlg_rain_map,,Rain map,Karta kiše,
dlg_rain_map_url_iframe,,Rain map URL (iframe),URL kišne karte (iframe),
dlg_re_import_rooms,,Re-import rooms,Ponovo uvezi sobe,
dlg_read_only_home_assistant_automation,,Read-only Home Assistant automation,Automatizacija samo za čitanje Home Assistant,don't translate Home Assistant
dlg_recipes_create_regular_home_assistant_automations_you_can,,Recipes create regular Home Assistant automations. You can continue editing them in either HKI7 or Home Assistant.,Recepti stvaraju redovite Home Assistant automatizacije. Možete ih nastaviti uređivati u HKI7 ili Home Assistant.,"don't translate Home Assistant, HKI7"
dlg_remove,,Remove,Ukloniti,
dlg_remove_edits_and_import_all,,Remove edits and import all,Ukloni izmjene i uvezi sve,
dlg_repeat,,Repeat,Ponoviti,
dlg_repeats_every_day_only_the_time_of_day_is,,Repeats every day — only the time of day is used.,Ponavlja se svaki dan — koristi se samo doba dana.,
dlg_repeats_every_month_only_the_day_of_the_month,,Repeats every month — only the day of the month and time are used.,Ponavlja se svaki mjesec — koriste se samo dan u mjesecu i vrijeme.,
dlg_repeats_every_week_only_the_weekday_and_time_are,,Repeats every week — only the weekday and time are used.,Ponavlja se svaki tjedan — koriste se samo dan u tjednu i vrijeme.,
dlg_repeats_every_year_the_year_is_ignored_so_e,,"Repeats every year — the year is ignored, so e.g. 24–26 Dec recurs each Christmas.","Ponavlja se svake godine — godina se zanemaruje, pa npr. 24. – 26. prosinca ponavlja se svakog Božića.",
dlg_required,, (required),(potreban),keep the space at the start/end
dlg_required_state,,Required state,Obavezno stanje,
dlg_resume_adaptation,,Resume adaptation,Nastavi adaptaciju,
dlg_resume,,Resume,Nastavi,
dlg_reverse,,Reverse,Obrnuto,
dlg_right,,Right,Pravo,
dlg_right_side_overflows_left,,Right side overflows left,Desna strana prelijeva se u lijevu,
dlg_room_areas,,Room areas,Područja prostorija,
dlg_room_climate,,Room climate,Sobna klima,
dlg_room_name,,Room name,Ime sobe,
dlg_run_mode,,Run mode,Način rada,
dlg_running_state_entity,,Running-state entity,Entitet u radnom stanju,
dlg_s_are,,s are,s su,
dlg_save,,Save,Uštedjeti,
dlg_save_in_home_assistant,,Save in Home Assistant,Spremi u Home Assistant,don't translate Home Assistant
dlg_saved_directly_in_the_native_automation,,Saved directly in the native automation,Spremljeno izravno u nativnoj automatizaciji,
dlg_scheduled,,Scheduled,Zakazano,
dlg_search_actions,,Search actions,Radnje pretraživanja,
dlg_search_automations,,Search automations,Automatizacija pretraživanja,
dlg_season,,Season,Sezona,
dlg_select,,Select %1$s,Odaberite %1$s,app fills in %1$s — keep them
dlg_select_a_mode_to_continue,,Select a mode to continue,Odaberite način za nastavak,
dlg_select_battery_sensor,,Select Battery Sensor,Odaberite senzor baterije,
dlg_select_door_sensor,,Select Door Sensor,Odaberite senzor vrata,
dlg_select_empty_bin_control,,Select Empty Bin Control,Odaberite kontrolu pražnjenja spremnika,
dlg_select_entities,,Select Entities,Odaberite Entiteti,
dlg_select_entity,,Select Entity,Odaberite Entitet,
dlg_select_map_camera,,Select Map Camera,Odaberite Kamera karte,
dlg_select_media_players,,Select Media Players,Odaberite Media Players,
dlg_select_running_state_entity,,Select running-state entity,Odaberite entitet u radnom stanju,
dlg_select_target_entity,,Select Target Entity,Odaberite ciljni entitet,
dlg_select_the_alarm_panels_summarized_by_this_pill,,Select the alarm panels summarized by this pill,Odaberite alarmne ploče sažete ovom tabletom,
dlg_select_vacuum_entity,,Select Vacuum Entity,Odaberite entitet vakuuma,
dlg_select_water_level,,Select Water Level,Odaberite razinu vode,
dlg_selected,,%1$s · Selected,%1$s · Odabrano,app fills in %1$s — keep them
dlg_set,,Set,set,
dlg_shape,,Shape,Oblik,
dlg_shape_visible_information_and_icon_behavior,,"Shape, visible information, and icon behavior","Oblik, vidljive informacije i ponašanje ikona",
dlg_show_a_descending_timer_when_the_value_is_a,,"Show a descending timer when the value is a completion time (e.g. a washer/dryer finish time). Active while counting, off at zero.","Prikaži silazni mjerač vremena kada je vrijednost vrijeme završetka (npr. vrijeme završetka perilice/sušilice). Aktivan dok broji, isključen na nuli.",
dlg_show_a_live_radar_rain_map_card_a_camera,,Show a live radar/rain map card — a camera entity or an embedded web page (iframe),Prikaži kartu radara/kišne karte uživo — entitet kamere ili ugrađenu web stranicu (iframe),
dlg_show_badge_bar,,Show badge bar,Prikaži traku sa značkama,
dlg_show_the_entity_s_state_or_one_of_its,,"Show the entity's state, or one of its attributes instead.",Pokažite stanje entiteta ili umjesto toga jedan od njegovih atributa.,
dlg_side_split_alignment,,Side (split alignment),Strana (podijeljeno poravnanje),
dlg_snapshot,,Snapshot,Snimak,
dlg_span_badges,,Span badges,Značke raspona,
dlg_speed,,SPEED,UBRZATI,
dlg_start,,Start: %1$s,Početak: %1$s,app fills in %1$s — keep them
dlg_start_with_a_useful_recipe_then_adjust_each_step,,"Start with a useful recipe, then adjust each step","Počnite s korisnim receptom, a zatim prilagodite svaki korak",
dlg_state,,State,Stanje,
dlg_state_text,,State text,Državni tekst,
dlg_switch,,SWITCH,PREKIDAČ,
dlg_tap_hold_and_dialog_quick_actions,,"Tap, hold, and dialog quick actions","Dodirnite, držite i brze radnje u dijaloškom okviru",
dlg_target_range_percent,,TARGET (%1$s–%2$s%%),CILJ (%1$s–%2$s%%),app fills in %1$s %2$s — keep them
dlg_target,,Target,Cilj,
dlg_target_entity_optional,,Target entity (optional),Ciljni entitet (neobavezno),
dlg_temperature,,Temperature,Temperatura,
dlg_temperature_and_humidity_sources_for_the_room,,Temperature and humidity sources for the room,Izvori temperature i vlage u prostoriji,
dlg_that_profile,,that profile,taj profil,
dlg_the_exact_dates_you_pick_leave_a_bound_as,,"The exact dates you pick. Leave a bound as ""Any"" for an open-ended range.","Točne datume koje odaberete. Ostavite granicu kao ""Bilo koji"" za otvoreni raspon.",
